,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
181,UBERON:0012314 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0012314,embryonic facial prominence,tissue,embryonic,encode,single,False,0.7076223492622375,OutputType.CHIP_HISTONE,,H3K4me3,
182,UBERON:0012314 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0012314,embryonic facial prominence,tissue,embryonic,encode,single,False,0.7101626396179199,OutputType.CHIP_HISTONE,,H3K9ac,
0,CL:0000187 TF ChIP-seq E2F4,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,2.8419127464294434,OutputType.CHIP_TF,,,E2F4
1,CL:0000187 TF ChIP-seq MYOD1,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,1.6195791959762573,OutputType.CHIP_TF,,,MYOD1
2,CL:0000187 TF ChIP-seq MYOG,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,1.3834960460662842,OutputType.CHIP_TF,,,MYOG
3,CL:0000187 TF ChIP-seq POLR2A,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,2.2414791584014893,OutputType.CHIP_TF,,,POLR2A
4,CL:0000187 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,1.7667216062545776,OutputType.CHIP_TF,,,POLR2AphosphoS2
5,CL:0000187 TF ChIP-seq REST,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,3.7568650245666504,OutputType.CHIP_TF,,,REST
6,CL:0000187 TF ChIP-seq SRF,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,1.0819395780563354,OutputType.CHIP_TF,,,SRF
7,CL:0000187 TF ChIP-seq TCF3,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,1.940158724784851,OutputType.CHIP_TF,,,TCF3
8,CL:0000187 TF ChIP-seq USF1,.,TF ChIP-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,single,False,1.585091233253479,OutputType.CHIP_TF,,,USF1
9,CL:0002476 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002476,bone marrow macrophage,primary_cell,adult,encode,single,False,1.088395357131958,OutputType.CHIP_TF,,,CTCF
10,CL:2000042 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:2000042,embryonic fibroblast,primary_cell,embryonic,encode,single,False,2.0801963806152344,OutputType.CHIP_TF,,,CTCF
11,CL:2000042 TF ChIP-seq POLR2A,.,TF ChIP-seq,CL:2000042,embryonic fibroblast,primary_cell,embryonic,encode,single,False,0.9813777208328247,OutputType.CHIP_TF,,,POLR2A
12,EFO:0001098 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0001098,C2C12,cell_line,unknown,encode,single,False,1.9350216388702393,OutputType.CHIP_TF,,,CEBPB
13,EFO:0001098 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001098,C2C12,cell_line,unknown,encode,single,False,2.5557665824890137,OutputType.CHIP_TF,,,CTCF
14,EFO:0001098 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0001098,C2C12,cell_line,unknown,encode,single,False,1.300477147102356,OutputType.CHIP_TF,,,MAX
15,EFO:0001098 TF ChIP-seq MYOD1,.,TF ChIP-seq,EFO:0001098,C2C12,cell_line,unknown,encode,single,False,1.2230795621871948,OutputType.CHIP_TF,,,MYOD1
16,EFO:0001098 TF ChIP-seq USF1,.,TF ChIP-seq,EFO:0001098,C2C12,cell_line,unknown,encode,single,False,1.393579125404358,OutputType.CHIP_TF,,,USF1
17,EFO:0002034 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002034,G1E,cell_line,postnatal,encode,single,False,0.9088594913482666,OutputType.CHIP_TF,,,CTCF
18,EFO:0002034 TF ChIP-seq GATA1,.,TF ChIP-seq,EFO:0002034,G1E,cell_line,postnatal,encode,single,False,0.7159488797187805,OutputType.CHIP_TF,,,GATA1
19,EFO:0002034 TF ChIP-seq TAL1,.,TF ChIP-seq,EFO:0002034,G1E,cell_line,postnatal,encode,single,False,0.8927160501480103,OutputType.CHIP_TF,,,TAL1
20,EFO:0002055 TF ChIP-seq GATA1,.,TF ChIP-seq,EFO:0002055,G1E-ER4,cell_line,postnatal,encode,single,False,0.8922600150108337,OutputType.CHIP_TF,,,GATA1
21,EFO:0003971 TF ChIP-seq BHLHE40,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.772814929485321,OutputType.CHIP_TF,,,BHLHE40
22,EFO:0003971 TF ChIP-seq CHD1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7745075821876526,OutputType.CHIP_TF,,,CHD1
23,EFO:0003971 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.6966865062713623,OutputType.CHIP_TF,,,CHD2
24,EFO:0003971 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.6437211036682129,OutputType.CHIP_TF,,,CTCF
25,EFO:0003971 TF ChIP-seq E2F4,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8175593018531799,OutputType.CHIP_TF,,,E2F4
26,EFO:0003971 TF ChIP-seq ELF1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8979988098144531,OutputType.CHIP_TF,,,ELF1
27,EFO:0003971 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.5662171840667725,OutputType.CHIP_TF,,,EP300
28,EFO:0003971 TF ChIP-seq ETS1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7799655795097351,OutputType.CHIP_TF,,,ETS1
29,EFO:0003971 TF ChIP-seq GATA1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8767380118370056,OutputType.CHIP_TF,,,GATA1
30,EFO:0003971 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7784960865974426,OutputType.CHIP_TF,,,HCFC1
31,EFO:0003971 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8199799060821533,OutputType.CHIP_TF,,,JUND
32,EFO:0003971 TF ChIP-seq KAT2A,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7176632881164551,OutputType.CHIP_TF,,,KAT2A
33,EFO:0003971 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7415029406547546,OutputType.CHIP_TF,,,MAFK
34,EFO:0003971 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.6697884202003479,OutputType.CHIP_TF,,,MAX
35,EFO:0003971 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8290853500366211,OutputType.CHIP_TF,,,MAZ
36,EFO:0003971 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.718002200126648,OutputType.CHIP_TF,,,MXI1
37,EFO:0003971 TF ChIP-seq MYB,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8109763860702515,OutputType.CHIP_TF,,,MYB
38,EFO:0003971 TF ChIP-seq MYC,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8247156143188477,OutputType.CHIP_TF,,,MYC
39,EFO:0003971 TF ChIP-seq NELFE,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8394786715507507,OutputType.CHIP_TF,,,NELFE
40,EFO:0003971 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,1.082425832748413,OutputType.CHIP_TF,,,POLR2A
41,EFO:0003971 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,1.011488676071167,OutputType.CHIP_TF,,,POLR2AphosphoS2
42,EFO:0003971 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8284650444984436,OutputType.CHIP_TF,,,RAD21
43,EFO:0003971 TF ChIP-seq RCOR1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7536141276359558,OutputType.CHIP_TF,,,RCOR1
44,EFO:0003971 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.6501184701919556,OutputType.CHIP_TF,,,SIN3A
45,EFO:0003971 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7925549149513245,OutputType.CHIP_TF,,,SMC3
46,EFO:0003971 TF ChIP-seq TAL1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7389777302742004,OutputType.CHIP_TF,,,TAL1
47,EFO:0003971 TF ChIP-seq TBP,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8724550008773804,OutputType.CHIP_TF,,,TBP
48,EFO:0003971 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8281346559524536,OutputType.CHIP_TF,,,TCF12
49,EFO:0003971 TF ChIP-seq UBTF,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,1.1734750270843506,OutputType.CHIP_TF,,,UBTF
50,EFO:0003971 TF ChIP-seq USF1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8752518892288208,OutputType.CHIP_TF,,,USF1
51,EFO:0003971 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.7812185287475586,OutputType.CHIP_TF,,,USF2
52,EFO:0003971 TF ChIP-seq ZC3H11A,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8209652304649353,OutputType.CHIP_TF,,,ZC3H11A
53,EFO:0003971 TF ChIP-seq ZMIZ1,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.9457076787948608,OutputType.CHIP_TF,,,ZMIZ1
54,EFO:0003971 TF ChIP-seq ZNF384,.,TF ChIP-seq,EFO:0003971,MEL,cell_line,unknown,encode,single,False,0.8107241988182068,OutputType.CHIP_TF,,,ZNF384
55,EFO:0005233 TF ChIP-seq BHLHE40,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.6793692708015442,OutputType.CHIP_TF,,,BHLHE40
56,EFO:0005233 TF ChIP-seq CHD1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7437199950218201,OutputType.CHIP_TF,,,CHD1
57,EFO:0005233 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.6715735197067261,OutputType.CHIP_TF,,,CHD2
58,EFO:0005233 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.6769956946372986,OutputType.CHIP_TF,,,CTCF
59,EFO:0005233 TF ChIP-seq ELF1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7859052419662476,OutputType.CHIP_TF,,,ELF1
60,EFO:0005233 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.6356847286224365,OutputType.CHIP_TF,,,EP300
61,EFO:0005233 TF ChIP-seq ETS1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7285792827606201,OutputType.CHIP_TF,,,ETS1
62,EFO:0005233 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.6842313408851624,OutputType.CHIP_TF,,,HCFC1
63,EFO:0005233 TF ChIP-seq IRF4,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7399075627326965,OutputType.CHIP_TF,,,IRF4
64,EFO:0005233 TF ChIP-seq JUN,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.9108320474624634,OutputType.CHIP_TF,,,JUN
65,EFO:0005233 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7951545119285583,OutputType.CHIP_TF,,,JUND
66,EFO:0005233 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.657686173915863,OutputType.CHIP_TF,,,MAX
67,EFO:0005233 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.779335618019104,OutputType.CHIP_TF,,,MAZ
68,EFO:0005233 TF ChIP-seq MEF2A,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7637524008750916,OutputType.CHIP_TF,,,MEF2A
69,EFO:0005233 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7212444543838501,OutputType.CHIP_TF,,,MXI1
70,EFO:0005233 TF ChIP-seq MYC,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.8077636361122131,OutputType.CHIP_TF,,,MYC
71,EFO:0005233 TF ChIP-seq NELFE,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.8030701875686646,OutputType.CHIP_TF,,,NELFE
72,EFO:0005233 TF ChIP-seq NRF1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.8838969469070435,OutputType.CHIP_TF,,,NRF1
73,EFO:0005233 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,1.2684369087219238,OutputType.CHIP_TF,,,POLR2A
74,EFO:0005233 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.9984152317047119,OutputType.CHIP_TF,,,POLR2AphosphoS2
75,EFO:0005233 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7639146447181702,OutputType.CHIP_TF,,,RAD21
76,EFO:0005233 TF ChIP-seq RCOR1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7077658176422119,OutputType.CHIP_TF,,,RCOR1
77,EFO:0005233 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.6457151770591736,OutputType.CHIP_TF,,,SIN3A
78,EFO:0005233 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7699999809265137,OutputType.CHIP_TF,,,SMC3
79,EFO:0005233 TF ChIP-seq TBP,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.9290696978569031,OutputType.CHIP_TF,,,TBP
80,EFO:0005233 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.81962651014328,OutputType.CHIP_TF,,,TCF12
81,EFO:0005233 TF ChIP-seq UBTF,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,1.075040340423584,OutputType.CHIP_TF,,,UBTF
82,EFO:0005233 TF ChIP-seq USF1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7845516800880432,OutputType.CHIP_TF,,,USF1
83,EFO:0005233 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7224900722503662,OutputType.CHIP_TF,,,USF2
84,EFO:0005233 TF ChIP-seq ZC3H11A,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.7287443280220032,OutputType.CHIP_TF,,,ZC3H11A
85,EFO:0005233 TF ChIP-seq ZMIZ1,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.8118099570274353,OutputType.CHIP_TF,,,ZMIZ1
86,EFO:0005233 TF ChIP-seq ZNF384,.,TF ChIP-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,single,False,0.72673499584198,OutputType.CHIP_TF,,,ZNF384
87,EFO:0005481 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005481,Patski,cell_line,unknown,encode,paired,False,0.8337518572807312,OutputType.CHIP_TF,,,CTCF
88,EFO:0005483 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005483,ES-Bruce4,cell_line,embryonic,encode,single,False,1.6622157096862793,OutputType.CHIP_TF,,,CTCF
89,EFO:0005483 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0005483,ES-Bruce4,cell_line,embryonic,encode,single,False,1.0090532302856445,OutputType.CHIP_TF,,,EP300
90,EFO:0005483 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005483,ES-Bruce4,cell_line,embryonic,encode,single,False,1.6466830968856812,OutputType.CHIP_TF,,,POLR2A
91,EFO:0007075 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,single,False,0.8183983564376831,OutputType.CHIP_TF,,,CHD2
92,EFO:0007075 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,single,False,0.8875834941864014,OutputType.CHIP_TF,,,HCFC1
93,EFO:0007075 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,single,False,1.0893691778182983,OutputType.CHIP_TF,,,MAFK
94,EFO:0007075 TF ChIP-seq ZC3H11A,.,TF ChIP-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,single,False,0.8403756618499756,OutputType.CHIP_TF,,,ZC3H11A
95,EFO:0007075 TF ChIP-seq ZNF384,.,TF ChIP-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,single,False,0.9466759562492371,OutputType.CHIP_TF,,,ZNF384
96,EFO:0007751 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0007751,E14TG2a.4,cell_line,embryonic,encode,single,False,0.7536163926124573,OutputType.CHIP_TF,,,CTCF
97,EFO:0007751 TF ChIP-seq NANOG,.,TF ChIP-seq,EFO:0007751,E14TG2a.4,cell_line,embryonic,encode,single,False,0.7688235640525818,OutputType.CHIP_TF,,,NANOG
98,NTR:0000646 TF ChIP-seq CTCF,.,TF ChIP-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,single,False,0.7402485609054565,OutputType.CHIP_TF,,,CTCF
99,UBERON:0000160 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000160,intestine,tissue,postnatal,encode,single,False,1.0899783372879028,OutputType.CHIP_TF,,,CTCF
100,UBERON:0000473 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0000473,testis,tissue,adult,encode,single,False,0.9948036074638367,OutputType.CHIP_TF,,,POLR2A
101,UBERON:0000945 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000945,stomach,tissue,postnatal,encode,single,False,1.026110291481018,OutputType.CHIP_TF,,,CTCF
102,UBERON:0000945 TF ChIP-seq EP300,.,TF ChIP-seq,UBERON:0000945,stomach,tissue,postnatal,encode,single,False,0.7107533812522888,OutputType.CHIP_TF,,,EP300
103,UBERON:0000948 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000948,heart,tissue,adult,encode,single,False,0.7152516841888428,OutputType.CHIP_TF,,,CTCF
104,UBERON:0000948 TF ChIP-seq EP300,.,TF ChIP-seq,UBERON:0000948,heart,tissue,postnatal,encode,single,False,0.7266981601715088,OutputType.CHIP_TF,,,EP300
105,UBERON:0000948 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0000948,heart,tissue,adult,encode,single,False,1.0738400220870972,OutputType.CHIP_TF,,,POLR2A
106,UBERON:0000955 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000955,brain,tissue,embryonic,encode,single,False,1.8598276376724243,OutputType.CHIP_TF,,,CTCF
107,UBERON:0001388 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001388,gastrocnemius,tissue,adult,encode,single,False,0.7146751284599304,OutputType.CHIP_TF,,,CTCF
108,UBERON:0001890 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001890,forebrain,tissue,postnatal,encode,single,False,0.9854956269264221,OutputType.CHIP_TF,,,CTCF
109,UBERON:0001891 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001891,midbrain,tissue,postnatal,encode,single,False,0.8629005551338196,OutputType.CHIP_TF,,,CTCF
110,UBERON:0002028 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002028,hindbrain,tissue,postnatal,encode,single,False,0.8570237755775452,OutputType.CHIP_TF,,,CTCF
111,UBERON:0002037 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002037,cerebellum,tissue,adult,encode,single,False,1.0129170417785645,OutputType.CHIP_TF,,,CTCF
112,UBERON:0002037 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0002037,cerebellum,tissue,adult,encode,single,False,1.8665883541107178,OutputType.CHIP_TF,,,POLR2A
113,UBERON:0002048 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002048,lung,tissue,embryonic,encode,single,False,0.929563581943512,OutputType.CHIP_TF,,,CTCF
114,UBERON:0002048 TF ChIP-seq EP300,.,TF ChIP-seq,UBERON:0002048,lung,tissue,postnatal,encode,single,False,0.6383875012397766,OutputType.CHIP_TF,,,EP300
115,UBERON:0002106 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0002106,spleen,tissue,adult,encode,single,False,0.9686923623085022,OutputType.CHIP_TF,,,POLR2A
116,UBERON:0002107 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002107,liver,tissue,adult,encode,single,False,1.0672096014022827,OutputType.CHIP_TF,,,CTCF
117,UBERON:0002107 TF ChIP-seq EP300,.,TF ChIP-seq,UBERON:0002107,liver,tissue,embryonic,encode,single,False,0.775446891784668,OutputType.CHIP_TF,,,EP300
118,UBERON:0002108 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0002108,small intestine,tissue,adult,encode,single,False,0.9313513040542603,OutputType.CHIP_TF,,,POLR2A
119,UBERON:0002113 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002113,kidney,tissue,postnatal,encode,single,False,0.9218505620956421,OutputType.CHIP_TF,,,CTCF
120,UBERON:0002113 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0002113,kidney,tissue,adult,encode,single,False,1.727319359779358,OutputType.CHIP_TF,,,POLR2A
121,UBERON:0002264 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002264,olfactory bulb,tissue,adult,encode,single,False,1.051467776298523,OutputType.CHIP_TF,,,CTCF
122,UBERON:0002264 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0002264,olfactory bulb,tissue,adult,encode,single,False,1.1289581060409546,OutputType.CHIP_TF,,,POLR2A
123,UBERON:0002305 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,single,False,0.7059915065765381,OutputType.CHIP_TF,,,CTCF
124,UBERON:0002371 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0002371,bone marrow,tissue,adult,encode,single,False,1.0235590934753418,OutputType.CHIP_TF,,,CTCF
125,UBERON:0002371 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0002371,bone marrow,tissue,adult,encode,single,False,1.0794899463653564,OutputType.CHIP_TF,,,POLR2A
126,UBERON:0005343 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0005343,cortical plate,tissue,adult,encode,single,False,1.7408161163330078,OutputType.CHIP_TF,,,CTCF
0,donor,+,,,,,,,,,,OutputType.SPLICE_SITES,,,
1,acceptor,+,,,,,,,,,,OutputType.SPLICE_SITES,,,
2,donor,-,,,,,,,,,,OutputType.SPLICE_SITES,,,
3,acceptor,-,,,,,,,,,,OutputType.SPLICE_SITES,,,
0,usage_CL:0000037 total RNA-seq,+,total RNA-seq,CL:0000037,hematopoietic stem cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
1,usage_CL:0000038 total RNA-seq,+,total RNA-seq,CL:0000038,erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
2,usage_CL:0000049 total RNA-seq,+,total RNA-seq,CL:0000049,common myeloid progenitor,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
3,usage_CL:0000050 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000050,megakaryocyte-erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
4,usage_CL:0000050 total RNA-seq,+,total RNA-seq,CL:0000050,megakaryocyte-erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
5,usage_CL:0000084 total RNA-seq,+,total RNA-seq,CL:0000084,T-cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
6,usage_CL:0000187 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
7,usage_CL:0000235 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000235,macrophage,primary_cell,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
8,usage_CL:0000235 total RNA-seq,+,total RNA-seq,CL:0000235,macrophage,primary_cell,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
9,usage_CL:0000236 total RNA-seq,+,total RNA-seq,CL:0000236,B cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
10,usage_CL:0000553 total RNA-seq,+,total RNA-seq,CL:0000553,megakaryocyte progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
11,usage_CL:0000556 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000556,megakaryocyte,primary_cell,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
12,usage_CL:0000556 total RNA-seq,+,total RNA-seq,CL:0000556,megakaryocyte,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
13,usage_CL:0000557 total RNA-seq,+,total RNA-seq,CL:0000557,granulocyte monocyte progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
14,usage_CL:0000576 total RNA-seq,+,total RNA-seq,CL:0000576,monocyte,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
